Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,6.83367665684214,5.95757640481098,6.03181489602947,5.906834458192,5.68499774745833,5.21156158863706,6.67168685167188,5.9466176727645,4.94297346978222,4.03093382296742,3.87894427591553,4.0024013413633,3.7089103356951,4.72333282644382,6.02056925035338,6.64691605612949,6.11469021101389,6.26492932381485,6.58818660797672,8.16916637407572,9.24502571634426,8.57123813504237,8.14262790090769,7.85296446260169,7.72597455124279,7.64548119786163,7.02305023901268,6.98023315167182,7.45523036139042,8.15200181272641,8.45291127605198,8.49348578059959,9.59017211680717,9.81732233160511,10.1900594601826,12.0234806709882,11.5443185997804,11.9286695483601,12.681000899683,13.363533431492,13.9036865989046,13.4348751195257,15.244279010869,15.6445222747906,19.6446890963991,22.396422920159,24.4565390769537,24.8865689304956,29.2708631790835,25.8723502686493,26.8542732486568,31.0834686939585,31.2592910609832,28.4132706461587,25.9542227389497,22.1097247094602,20.9242508026814,21.9507321152243,23.6891407335327,21.2411386333872,19.0988780045256,24.1532946047971,26.9236562932426
India,IND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.9313352865365,19.2621458305748,18.1075707706245,18.9954571073478,19.5298284931731,20.0572229946494,18.3580138166837,18.1975444704142,17.7422497493726,17.6400952350816,18.2114387329606,19.2036157433701,19.5484319397646,18.7007586479427,22.5115175742994,19.5451062648341,19.4192719578301,21.0956125472848,22.6507207546868,23.5953767441188,19.5550034544352,25.5601376265736,25.1341943149186,21.039572118499,23.2914173032368,26.446076903013,26.0656839397255,25.8271313054095,26.2826349946007,26.8610369133862,27.3361977013715,25.1405052782292,27.44020415513,22.716410511618,26.3101665546307,29.1523371510752,22.7592531809279,25.6927329058482,24.9753699422492,30.9580879683861,25.677316683595,29.9078889827325,30.2513001209613,30.839699942552,35.0964917014635,37.428264017355,38.9985063718049,41.9507982276356,38.4224196526378,39.2567917556327,39.7856241738229,39.5904214421164,38.3474156652505,34.0232020837499,34.2678056156548,32.1167301358276,30.172691670561,30.9821757629622,32.3432182059774,30.0961975685688,28.7522985052304,31.2254982499256,31.158165984937
India,IND,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.42202080422535,10.656893486178,11.055237912681,10.8004420673715,11.3773358652369,11.521324797042,10.8259822322681,11.1410468540368,11.4843342420402,11.1785338545436,11.5877722393229,12.52714589577,13.0579294483758,13.0675911573342,12.8478702797795,13.5436918607537,12.4259427393062,12.8849602416065,12.8183816979894,11.4755558481448,11.8923278211559,12.1640765864734,12.2382452664922,11.9601198768445,10.9903700515787,11.7032891029828,11.7034288839171,11.0400508601551,11.5941347101674,11.8531218372183,12.0829219683708,12.3350942451524,13.3167898342876,14.4395957808882,12.7597307966559,11.420288591931,13.1835965373936,11.4959960090891,12.5998727739265,12.6089934124693,11.550620644555,12.4152095425778,12.8510169890546,12.7267619005257,13.1885329486481,..,..,..,..
India,IND,Time required to start a business (days),IC.REG.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.6,35,30,28.5,29.8,16.5,17.5,..,..,..
India,IND,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.18112088549798,9.02450290812779,9.18183799053208,8.59709420636431,9.30227453027132,9.68904892316569,9.02607173865502,9.21369031479097,9.26912135161155,9.26849740618579,9.30653986438454,10.0754185428104,10.4273088592738,10.4083099657377,10.3567380103189,10.4683445142138,9.99359139610285,10.1709224201253,9.80522844222105,8.53523362003571,8.98177201621707,9.22682469075296,9.23146869089268,9.00857773246063,8.11314351093247,8.63830002757078,8.81014349623956,8.07945444456957,8.67627393097178,9.10808432217665,9.57081708050975,10.0809315264093,11.1293370539256,12.1083469904396,10.9771721522223,9.80972540643427,10.3880397905448,10.1773871997608,10.8367717187679,11.0016256942917,9.98465419071312,10.5697090519718,11.1477384183764,11.3874439798131,12.0174277483166,..,..,..,..
India,IND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.00401234567901,2.07435972060536,2.74540043290043,4.02530602636535,3.81923698021801,3.87141491395794,3.57237064592492,3.22392372146778,3.24556858467412,3.14081455805893,3.18518303985171,3.65245352356247,3.7179474612821,3.15864376713433,3.20282632441289,3.53459878110716,3.4778831428908,3.16277193712918,3.12633170169882,3.26132865787541,3.13378132972583,3.18624812218328,3.34511766555139,3.3230686597074,3.41687559436328,3.5690302776083,4.10646868066223,4.2313175270108,3.72867178276269,3.53417972767288,3.14621461029962,2.90997432764267,2.70483970561409,2.82354224568723,2.66467372708604,2.57848357246069,2.4727682254674,2.64773242601716,2.72731141679376,2.95719564743412,2.94892990622572,2.9244355462896,2.82686683045838,2.67777693222748,2.82875224798105,2.91058750164482,2.68038156022763,2.47824652803557,2.63146078124112,3.12938472737472,2.88946327164641,2.70448222276966,2.61816634758562,2.5488248901417,2.54398176462257,2.45745006060163,2.54315152114541,2.53151136056791,2.42428452604417,2.54862217391745,2.81252756182972,2.47144662861613,2.42522711696615
India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007952054,0.033354344,0.08797845,0.11703148,0.181096675,0.337578456,0.606133118,1.183633404,3.014994095,4.595760598,7.806770983,14.16357152,19.63701843,28.74616679,42.91212541,60.63048058,71.07565334,67.84853606,68.6455143,72.21351677,75.67324414,84.25058892,86.31708801,85.90350833,83.25286162,82.621059,81.98893361,80.64857717
India,IND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.56530523039041,7.72334080992274,7.86856500680686,7.69991801319108,8.86996677961836,9.21716620337348,8.02187885520723,7.66035723093902,7.36067282279695,9.04035571931841,10.2234993586926,11.0322567956265,10.2122155392107,..
India,IND,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.8888888888889,77.7777777777778,80,78.8888888888889,80,75.5555555555556,81.1111111111111,76.6666666666667,75.5555555555556,73.3333333333333,81.1111111111111,77.7778,81.1111333333333,91.1111333333333,77.7778,75.5555666666667,76.6667,..,..
India,IND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,9.81639590074311,9.35960240428168,8.92995178786071,8.47343457288519,8.11079406356655,7.59803719147705,11.7604832934373,8.74838946847587,8.15854348939802,6.92410407287234,6.64824563284721,6.6219848029149,6.53623179933104,7.16597167933881,9.10516768045782,10.9025034184956,10.9173574428921,10.7213430204091,10.5870129170742,11.5254653196762,12.5855127165299,12.2553267371953,12.028958366773,10.6335429680998,11.6531274051171,10.7813993733358,9.96843219855658,10.0249581393595,10.9026046516609,12.3026437997991,12.9444594755636,14.1333746805605,14.9915998200988,15.8828112320315,15.8475005801131,18.1349655854206,18.0828627336662,18.3808515027992,18.1361720191276,18.0127119188665,20.0476120747226,19.3129540339937,20.539756339979,21.642447696166,24.8782866094837,29.5577084281612,31.929257387089,31.1923753365943,43.0279496077611,31.4564996971423,34.4102808220706,42.0924401279578,43.0348997408274,42.0227267347647,38.5264970845149,31.4739336176739,27.2874258608131,28.2546962790316,31.0493468872909,28.5793911715123,24.3155083488586,30.7436085101679,34.6768044849925
India,IND,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.735446644,62.8117533305,69.3743338152,72.7311564141,90.2995083434,77.7060851774,80.3627034707,95.9432276137,93.6031488917,90.7770538235,82.3342591609,89.8028610464,94.3307363923,108.5418332299,113.9325827913,103.6186858228,95.0206965804,108.9840546587,112.8123665517,100.9402706866,95.9432276137,93.8531780462,85.0353445784,92.2984402248,87.9574391064,84.2531383637,82.2238477809,78.2945665592,78.2945665592,91.1579688347,89.6797314993,86.3417762321,86.4283778131,88.6956489999,90.0163618126,100,105.321171053,98.5223347933,93.3115353518,95.4083069034,101.3923810798,90.7408714161,..
India,IND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,8425121119.4,9328742281.7,10029268976.8,10965917520.3,12696953185.8,13865614018.8,14586390285.7,15414657569.6,16520249175.3,18190384895.1,20723360696.4,22480074709.1,26942860601.2,30649492455,32763961315.2,38934813159.4,44909442697.3,53424896488.5,59288500301.3,73721064976,83471522909.2,84852336186.3,87775440181.5,91330328767.5,97898626998.8,93808975940.1,93966076365.7,94059291709,98333648294.5,99779510346.3,101131491179.6,99500093585.5,105741601402,118884622369.5,123644485822.1,121195478444.5,159525518911.4,204057539299.5,227111768434.6,256312241333.4,290427544563.2,334399298473.1,392576050359.7,427245079805.9,457507409077.4,478825585025.1,455502090498.9,511472593373.6,521030333410,560870595481.3,565052687177.1,612865853447.7,..
India,IND,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.2717461739867,18.1022335305653,15.6147263717526,15.3319644912079,12.2877956569457,11.3387105698748,12.709720341225,15.4660806571717,18.3192686626908,20.6447470238425,25.4488699714259,35.5860223675205,33.3612208889683,31.4538639024471,31.5000418110789,32.9559412252542,32.02937158448,28.7074007344373,28.8378744758912,32.2737817581946,33.2599833686784,27.6157662410767,26.3011796853357,24.7734738173638,18.6266943306296,17.081068777064,17.9276097726641,20.9247343304358,29.1805226437216,14.504454851842,14.9302344477445,8.63523314642692,15.5909922080123,9.65799265540479,6.0184103184778,6.81923327447653,6.4138689129389,6.71426990966754,8.08000121217609,18.6296205367074,11.2063383547997,17.2633780366708,10.0846698006647,11.3975539196566,9.00225595383776,15.1913040014798,7.31095199733126,..
India,IND,Net migration,SM.POP.NETM,52264,114181,110398,48986,5837,19077,-144807,-124336,-184326,-171683,-45792,-220417,-60291,-62763,-168162,-225989,-436104,-31092,-13841,68198,202323,23662,-26106,46174,-57788,-112781,-258917,-232178,-103742,-13987,108465,-158007,8198,2440,110095,-57139,-26079,1240,-28485,-106592,-149966,-177306,-208070,-255516,-214351,-550186,-678231,-769184,-846785,-803437,-380087,-244114,-180991,-236387,-310694,-475094,68119,-219656,-561563,-593495,-34772,-301970,..
India,IND,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,429883697.5,642343811,934415893.6,1164776733,1437018555,2756975586,2301415527,2617671387,2660081543,2294750488,2469209229,2239903076,2665414307,2315296143,2613844482,2383739990,3289109375,2897425537,3522788086,5856694336,6222996281.50479,8765693606.59436,10330965043.3772,9479300349.99233,11124280843.1816,12883465957.0616,14273018777.5311,15735736285.9137,20999150983.0332,18750377106.6241,22125089480.4982,28333642279.8541,37216755275.2503,49977276916.3209,49203912008.5506,53479960083.2432,62499075444.7366,68820517837.6536,69970360846.7858,70388642796.5471,68909693352.8351,62744364089.9512,68967175499.8665,78790170928.6742,83332078002.3032,83149172934.1043,89375152217.5657,111221774722.088
India,IND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,45460000,47659999.9,17789999.9,37909999.9,56969999.9,-10326246.7051639,-7706430.54257424,-36060000,18090000,48570000,79159999.9,91920000,72079999.9,5639999.9,19239999.9,106090000,117730000,212319999.9,91250000,252099999.9,236690000,73537638.3885329,276512438.973893,550370024.929383,973271468.722874,2143628110.28392,2426057021.91092,3577330042.34586,2634651657.77141,2168591054.37924,3584217307.18756,5128093561.62688,5208967106.27894,3681984671.43429,5429250989.85717,7269407225.61438,20029119267.1396,25227740886.6819,43406277075.8109,35581372929.6642,27396885033.7839,36498654597.8589,23995685014.2142,28153031270.3203,34576643694.1383,44009492129.5319,44458571545.798,39966091358.7384,42117450737.2644,50610647353.5912,64362364994.3754,44727277562.881,49940258404.266
India,IND,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,729630004.882813,616590026.855469,677270019.53125,977440002.441406,1216010009.76563,1284199951.17188,1249699951.17188,1382119995.11719,924409973.144531,905260009.765625,824659973.144531,1002400024.41406,613900024.414063,778710021.972656,1230400024.41406,1605189941.40625,1744609985.35156,988809997.558594,1131150024.41406,1363189941.40625,2185959960.9375,1972469970.70313,1635750000,1830510009.76563,1665939941.40625,1587010009.76563,1989939941.40625,1695479980.46875,1947650024.41406,1766109985.35156,1395000000,2733520019.53125,2425139892.57813,1466290039.0625,2322320068.35938,1732829956.05469,1904150024.41406,1646250000,1608949951.17188,1490760009.76563,1383420043.94531,1729609985.35156,1738209960.9375,720900024.414063,778309997.558594,1875959960.9375,1383579956.05469,1329209960.9375,2011579956.05469,2456610107.42188,2831340087.89063,3270219970.70313,1681849975.58594,2456340087.89063,2991820068.35938,3174350097.65625,2679040039.0625,3198139892.57813,2461989990.23438,2550320068.35938,1794209960.9375,3118699951.17188,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 10/26/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,License Type,Indicator Name,Short definition,Long definition,Source,Topic,Dataset,Unit of measure,Periodicity,Base Period,Aggregation method,Statistical concept and methodology,Development relevance,Limitations and exceptions,General comments,Other notes,Related source links,Other web links,License URL
SP.POP.TOTL,CC BY-4.0,"Population, total",,"Total population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship. The values shown are midyear estimates.","(1) United Nations Population Division. World Population Prospects: 2022 Revision. (2) Census reports and other statistical publications from national statistical offices, (3) Eurostat: Demographic Statistics, (4) United Nations Statistical Division. Population and Vital Statistics Reprot (various years), (5) U.S. Census Bureau: International Database, and (6) Secretariat of the Pacific Community: Statistics and Demography Programme.",Health: Population: Structure,,,Annual,,Sum,"Population estimates are usually based on national population censuses. Estimates for the years before and after the census are interpolations or extrapolations based on demographic models.

Errors and undercounting occur even in high-income countries.  In developing countries errors may be substantial because of limits in the transport, communications, and other resources required to conduct and analyze a full census.

The quality and reliability of official demographic data are also affected by public trust in the government, government commitment to full and accurate enumeration, confidentiality and protection against misuse of census data, and census agencies' independence from political influence. Moreover, comparability of population indicators is limited by differences in the concepts, definitions, collection procedures, and estimation methods used by national statistical agencies and other organizations that collect the data.

The currentness of a census and the availability of complementary data from surveys or registration systems are objective ways to judge demographic data quality. Some European countries' registration systems offer complete information on population in the absence of a census.

The United Nations Statistics Division monitors the completeness of vital registration systems. Some developing countries have made progress over the last 60 years, but others still have deficiencies in civil registration systems.

International migration is the only other factor besides birth and death rates that directly determines a country's population growth. Estimating migration is difficult. At any time many people are located outside their home country as tourists, workers, or refugees or for other reasons. Standards for the duration and purpose of international moves that qualify as migration vary, and estimates require information on flows into and out of countries that is difficult to collect.

Population projections, starting from a base year are projected forward using assumptions of mortality, fertility, and migration by age and sex through 2050, based on the UN Population Division's World Population Prospects database medium variant.","Increases in human population, whether as a result of immigration or more births than deaths, can impact natural resources and social infrastructure.  This can place pressure on a country's sustainability.  A significant growth in population will negatively impact the availability of land for agricultural production, and will aggravate demand for food, energy, water, social services, and infrastructure. On the other hand, decreasing population size - a result of fewer births than deaths, and people moving out of a country - can impact a government's commitment to maintain services and infrastructure.","Current population estimates for developing countries that lack (i) reliable recent census data, and (ii) pre- and post-census estimates for countries with census data, are provided by the United Nations Population Division and other agencies. 

The cohort component method - a standard method for estimating and projecting population - requires fertility, mortality, and net migration data, often collected from sample surveys, which can be small or limited in coverage. Population estimates are from demographic modeling and so are susceptible to biases and errors from shortcomings in both the model and the data. In the UN estimates the five-year age group is the cohort unit and five-year period data are used; therefore interpolations to obtain annual data or single age structure may not reflect actual events or age composition.

Because future trends cannot be known with certainty, population projections have a wide range of uncertainty.",Relevance to gender indicator: disaggregating the population composition by gender will help a country in projecting its demand for social services on a gender basis.,,,,https://datacatalog.worldbank.org/public-licenses#cc-by
